country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
NPL,117.54196,119.01105,115.05835,153.53051,146.65633,129.225,151.72046,159.91029,172.85281,161.9988,161.90356,157.065,157.06511,149.72673,152.22758,,145.69882
NRU,,,,103.4188,,,,,,100.8547,,139.2,,141.98473,,,
NZL,,,,,,,,,,,101.55259,97.7442,97.83421,97.59167,97.89078,,
OMN,88.22287,,,,,,110.46711,,109.24674,108.3209,103.30104,102.9938,105.42355,106.46548,100.9501,98.59128,
PAK,,,115.95176,110.49514,109.40137,110.94932,107.18386,107.89901,99.8639,101.69347,101.9415,111.5773,112.70807,121.92778,119.94649,126.53565,
PAN,,116.98276,107.28722,112.70311,111.75051,106.0146,102.87387,100.5991,97.10065,95.27662,97.81437,97.6167,101.19041,,91.64059,,
PER,110.09495,106.98302,107.49682,106.23104,106.27308,102.72498,103.85868,106.86071,106.04961,92.10517,91.71886,91.19826,95.85275,102.00928,103.41648,107.49468,
PHL,131.63317,128.42719,127.80499,121.97064,126.1661,130.79787,133.85869,,,,,120.7148,114.99557,105.25942,95.52592,,
PLW,,,,,,,,,,,93.79845,103.90625,,,,,
PNG,35.03938,32.63046,33.23198,32.43026,,,,,,136.88067,,,,130.98747,,,
POL,,,,,,,97.48307,98.92437,99.67787,,96.36725,96.7695,,,,,
PRI,,,,,,,,,,,94.27992,94.80832,90.78719,,,,
PRK,,,,,,,102.93991,,,,,,97.02339,,,93.42406,
PRT,,110.75774,109.76695,112.00796,114.67823,109.10922,105.41667,,,,,,,,,,
PRY,116.57167,116.47785,112.96899,108.15418,105.07787,105.91319,108.6391,105.97151,105.67554,100.06003,,,,,,,
PSE,85.45615,83.22692,85.51636,85.2189,89.70482,88.38171,90.11377,92.46942,97.50393,96.87327,94.9307,97.89368,97.34831,97.72666,98.3982,98.51635,
QAT,117.36315,111.88485,114.83674,99.36981,111.13554,111.74892,109.73017,106.0443,108.75998,100.42021,94.68394,102.64883,108.06641,105.1995,105.49401,103.16206,
ROU,109.36778,128.69817,100.79609,100.04564,101.17624,103.57006,101.27649,98.29411,99.46355,100.99712,,85.18525,88.63844,87.56323,86.93017,,
RUS,,,,,,,,,,,,96.16579,102.36248,103.66819,102.13062,,
RWA,175.76273,193.43985,,209.82503,209.49715,214.70306,197.45665,195.96527,201.28761,197.01323,181.05488,165.69497,149.46658,138.01436,114.76225,130.50364,
SAU,,,94.60962,,102.08722,105.37544,107.34211,107.58726,105.03881,106.58811,113.12638,119.65465,105.55561,108.14985,96.00096,90.904,
SDN,,,,,,,,74.46534,,80.26778,80.8326,80.97039,84.54677,86.63507,88.06136,,
SEN,89.42593,89.40511,90.00836,94.28302,96.72618,95.99116,94.95599,96.9875,96.74316,96.8832,92.94057,95.68339,93.3677,93.1402,93.85337,89.41021,
SGP,,,,,,,,,,,,,,103.26968,100.9814,,
SLB,,,,,,,,,120.87252,119.14648,120.96673,,,113.50661,115.07386,108.07112,
SLE,,,,,,,,,120.82141,142.57524,147.22355,,150.84429,163.73244,174.51428,167.98659,
SLV,137.76187,141.05553,138.53226,128.70848,120.93065,119.85286,117.31736,114.26148,109.18746,106.732,102.64636,100.39311,102.26492,101.63759,99.08839,97.88521,
SMR,,,,,,125.53191,114.28571,105.19481,96.22642,116.14907,,,,,,90.47619,
SRB,,,,,98.32878,101.32037,95.32016,91.07187,103.23699,101.44884,99.34232,99.76823,99.5211,99.51349,99.31146,99.36858,
SSD,,,,,,,,,144.17398,,,,115.38271,,,,
STP,107.97101,108.16808,104.44139,,100.78318,99.3262,,96.81668,95.23979,93.07479,96.01363,96.96459,100.53548,96.68655,90.7899,,
SUR,,,92.6892,104.67547,98.20183,97.22681,99.59551,95.32314,90.15305,91.39428,91.39367,93.98887,104.92565,98.41919,94.14055,93.09581,
SVK,95.34621,96.48504,99.63743,102.09028,103.18712,100.2977,95.60452,96.54402,98.9488,99.19211,96.52586,94.51399,93.4854,97.25172,97.18628,,
SVN,120.79125,142.97405,99.52345,97.0601,102.01467,99.03169,100.36368,97.89381,98.48632,98.42569,98.31619,100.23175,102.01467,100.28917,101.1194,,
SWE,93.94505,92.34231,95.29904,100.94022,102.8866,106.95875,104.29809,103.3118,101.05806,102.16496,99.52645,100.96424,100.49732,100.94041,102.16173,,
